Historic Coal Production Data: 1989,,,,,,,,,,,,,
Source: The U.S. Energy Information Administration (EIA) and the U.S. Mine Safety and Health Administration,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1989,102208,Oswayo #7,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Black Diamond Coal Mining Comp,"2229 First Avenue, North, Birmingham, AL 35203",Non-Union,"46,801"
1989,102623,Blackstar,Alabama,Jefferson,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine only,J. R. Mining Corporation,"21730 Henry Drive, Mccalla, AL 35111",Non-Union,"11,373"
1989,102717,Masseyline Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Mining Excavating Construction,"P O Box 1594, Jasper, AL 35502",Non-Union,"1,850"
1989,102744,Pit #1 Brookside,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Osborn Coal Enterprises, Inc.","2200 Pinehurst Drive, Gardendale, AL 35071",Non-Union,"43,709"
1989,102759,Bkw-River King Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,Contractor,Mine only,"Bkw Enterprises, Inc.","Route 13, Box 7-A, Jasper, AL 35501",Non-Union,"100,119"
1989,102768,Warrior Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Gun Mining Co., Inc.","1940 Pinson Valley Pkwy, Birmingham, AL 35217",Non-Union,"7,803"
1989,102776,Bibby Mine,Alabama,Jefferson,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"76,373"
1989,102778,Jolly Pit,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Jolly Construction Co.,"515 Alpine Drive, Warrior, AL 35180",Non-Union,"6,448"
1989,102782,Peacock Mine,Alabama,Jefferson,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Nugget Coal Company, Inc.","300 Vestavia Pkw Ste 390, Birmingham, AL 35216",-,"43,149"
1989,102815,Eagle Mining #1,Alabama,Jefferson,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Eagle Mining,"P O Box 3, Warrior, AL 35180",-,400
1989,102830,Kimberly Pit,Alabama,Jefferson,Appalachia Southern,-,Surface,-,Mine only,"W. C. Management, Inc.","300 Vestavia Pkw Ste 390, Birmingham, AL 35216",-,286
1989,102856,-,Alabama,Jefferson,Appalachia Southern,Inactive,Surface,Contractor,Mine only,-,-,-,"29,561"
1989,-,-,Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,-,-,-,"1,721"
1989,102117,Wilson Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Busha Coal Company,"Route 4 Box 517, Winfield, AL 35594",Non-Union,"16,357"
1989,102270,Marion South,Alabama,Marion,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine only,Ncb Joint Venture,"300 Vestavia Pkw Ste 390, Birmingham, AL 35216",-,"19,678"
1989,102305,-,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"12,220"
1989,102652,Poplar Springs,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",Non-Union,"32,281"
1989,102723,Black Creek Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Imac Energy Inc.,"P O Box 1251, Jasper, AL 35502",Non-Union,"150,383"
1989,102779,Mineraltec Mine No. 3,Alabama,Marion,Appalachia Southern,-,Underground,-,Mine only,Mineraltec Corporation,"Route 3 Box 101-A, Winfield, AL 35594",-,"9,755"
1989,102785,Herd Bull Mine,Alabama,Marion,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Elk Park, Inc.","Route 1 Box 1314, Sumiton, AL 35148",-,"60,559"
1989,102792,Gum Springs Mine,Alabama,Marion,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Rock City Coal & Equipment, In","Route 3, Winfield, AL 35594",-,"19,748"
1989,102730,Gurnee Mine,Alabama,Shelby,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Faulkner Energy Corporation,"300 Union Hell Dr Ste301, Birmingham, AL 35209",Non-Union,689
1989,100339,Lanco,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell And Neely Inc,"P O Box 59523, Birmingham, AL 35259",Non-Union,"72,770"
1989,100560,Kellerman Mine 1570-1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"643,962"
1989,101086,Kellerman Mine 1570-2,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"862,238"
1989,101247,No 4 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"2,579,291"
1989,101322,No 5 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"P O Box 830079, Birmingham, AL 35283",United Mine Workers of America,"1,876,970"
1989,101401,No 7 Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Jim Walter Resources Inc,"Route 1 Box 133 Hwy 216, Brookwood, AL 35444",United Mine Workers of America,"2,451,131"
1989,101816,Turkey Creek Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mitchell And Neely Inc,"P O Box 59523, Birmingham, AL 35259",Non-Union,"7,854"
1989,101894,"Oak Grove Coal Co, Inc. 55 & 5",Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Contractor,Mine only,"Oak Grove Coal Co., Inc.","P O Box 68, Adger, AL 35006",United Mine Workers of America,"113,646"
1989,102488,-,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,Non-Union,"130,000"
1989,102558,North River #5 Surface,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,The Pittsburg & Midway Coal Mn,"P O Drawer 519, Berry, AL 35546",United Mine Workers of America,"324,415"
1989,102650,Bull City,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,C & H Mining Co Inc,"P O Drawer G, Cottondale, AL 35453",Non-Union,"179,667"
1989,102671,Warco Pit #3,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Apex Mining Company Incorporat,"P O Box 36947, Birmingham, AL 35236",Non-Union,"154,491"
1989,102678,Steep Creek,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Faulkner Energy Corporation,"300 Union Hill Dr Ste 30, Birmingham, AL 35209",Non-Union,"75,336"
1989,102731,Warco Pit #4,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Apex Coal Corporation,"P O Box 36699, Birmingham, AL 35236",Non-Union,"47,203"
1989,102753,Howton Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Dunn Construction Company, Inc","P O Box 11967, Birmingham, AL 35202",Non-Union,"62,659"
1989,102764,Davis Creek Mine,Alabama,Tuscaloosa,Appalachia Southern,-,Surface,Contractor,Mine only,Ats Inc.,"Route 5 Box 429, Cottondale, AL 35453",Non-Union,"13,724"
1989,102765,Liberty Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Contractor,Mine only,"Energy Supply, Inc.","P O Box 771, Jasper, AL 35502",-,"67,373"
1989,102772,Round Mountain Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mcclarty Construction & Eqpt C,"Route 2 Box 327, Horton, AL 35980",Non-Union,"100,423"
1989,102774,Peterson Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Kar-Bon Minig Company, Inc.","Suite 322 Al Federal Bld, Tuscaloosa, AL 35401",Non-Union,"4,710"
1989,102775,Kepple Creek Mine,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Dove Coal Corporation,"P O Box 482, Northport, AL 35476",Non-Union,"26,796"
1989,102781,Alston,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Best Coal, Inc.","P O Box 1253, Cullman, AL 35056",-,"34,183"
1989,102799,Brookwood Pit No. 1,Alabama,Tuscaloosa,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Tuscaloosa Sand & Gravel, Inc.","P O Box 315, Northporte, AL 35476",-,"104,789"
1989,-,-,Alabama,Walker,Appalachia Southern,-,Surface,-,Mine only,-,-,-,"5,394"
1989,-,-,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,-,-,-,"12,558"
1989,100341,Bankhead Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Russell Coal, Incorporated","P O Box 3187, Jasper, AL 35502",United Mine Workers of America,"470,177"
1989,100515,Mary Lee No. 1 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,731,938"
1989,100793,Liberty Hill Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",United Mine Workers of America,"15,084"
1989,100821,Mary Lee No 2 Mine,Alabama,Walker,Appalachia Southern,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Drummond Company , Inc.","P O Box 1549, Jasper, AL 35502",United Mine Workers of America,"1,125,418"
1989,101270,Cedrum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"1,213,767"
1989,101883,Dixie Springs Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,A J Taft Coal Company Inc,"P O Box 248, Parrish, AL 35580",United Mine Workers of America,"499,590"
1989,101985,Cedrum Mine No 2,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Drummond Company, Inc.","P O Box 1549, Jasper, AL 35501",United Mine Workers of America,"4,823"
1989,102577,Mccollum Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Company,"4363 1st Avenue, North, Birmingham, AL 0",Non-Union,"4,616"
1989,102611,Mine No. 1,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Lost Creek Coal Company Inc,"Route 5 Box 540, Jasper, AL 35501",Non-Union,"95,365"
1989,102616,Carbon Hill Pit #26,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc","Route 2 Box 334, Nauvoo, AL 35578",Non-Union,"664,628"
1989,102628,Magbee Bend,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,"White Oak Mining, Inc.","P O Drawer P, Sumiton, AL 35148",Non-Union,"97,998"
1989,102634,Blue Creek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Imac Energy, Inc","P O Box 1251, Jasper, AL 35501",Non-Union,"90,170"
1989,102644,Pit No 6,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,Cordova Clay Company Inc,"P O Box 100, Cordova, AL 35550",Non-Union,"1,500"
1989,102644,Pit No 6,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Cordova Clay Company Inc,"P O Box 100, Cordova, AL 35550",Non-Union,"34,147"
1989,102648,Briceton Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Incorpo,"P O Drawer P, Sumiton, AL 35148",Non-Union,"333,963"
1989,102651,Nauvoo Mine #3,Alabama,Walker,Appalachia Southern,-,Surface,Contractor,Mine only,"West Energy, Inc.","P O Box 479, Jasper, AL 35502",United Mine Workers of America,"95,781"
1989,102656,Cordell Creek Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Myers Coal Company,"Route 4 Box 105, Dora, AL 35062",Non-Union,"88,107"
1989,102657,Hope Gallaway #24,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","Route 2 Box 334, Nauvoo, AL 35578",Non-Union,"308,049"
1989,102670,Moccasin Branch Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Pickens Coal Inc,"P O Box 327, Oakman, AL 35579",Non-Union,"57,084"
1989,102707,Pleasant Grove Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,"Gateway Malls, Inc.","Route 2 Box 334, Nauvoo, AL 35578",Non-Union,"405,119"
1989,102715,Mccarne Mountain,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,"Baron Coal Company, Inc.","P O Box 58, Sumiton, AL 35148",Non-Union,"87,150"
1989,102732,Earley Ridge,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Coal Auger Systems, Inc.","P O Box 38, Sumiton, AL 35148",Non-Union,"2,907"
1989,102766,Empire Town Creek South Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"B.k.w. Enterprises, Inc.","Route 13, Box 7-A, Jasper, AL 35501",Non-Union,"9,671"
1989,102773,Clarke Mine,Alabama,Walker,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Cedar Creek Mining Company, In","P O Box 1089, Carbon Hill, AL 35549",-,"18,898"
1989,102780,Parkland,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Burleson And Mullins Coal Co.,"P O Box 405, Jasper, AL 35501",-,"43,065"
1989,102783,Town Creek West,Alabama,Walker,Appalachia Southern,Inactive,Surface,Contractor,Mine only,Faulkner Energy Corporation,"300 Union Hill Dr Ste 30, Birmingham, AL 35209",-,"22,211"
1989,102797,Aldridge Mine No. 1,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Pickens Coal, Inc.","P O Box 307, Oakman, AL 35579",Non-Union,"31,646"
1989,102800,Big Bear,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,White Oak Mining Co. Inc.,"2870 Rocky Ridge Ste 110, Birmingham, AL 35243",-,"10,203"
1989,102812,Fern Springs,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Pickens Coal, Inc.","P O Box 327, Oakman, AL 35579",-,"5,880"
1989,102817,Dogtown Mine,Alabama,Walker,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. & Partridge Coal,","P O Box 322, Haleyville, AL 35565",Non-Union,"26,162"
1989,102578,Piney Ridge,Alabama,Winston,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,"Pickens Coal, Inc.","P O Box 327, Oakman, AL 35579",Non-Union,"25,750"
1989,102580,-,Alabama,Winston,Appalachia Southern,-,Surface,Indepedent Producer Operator,Mine only,-,-,Non-Union,"10,593"
1989,102602,Black Pond #6,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,"Central Mining, Inc.","P O Box 2585, Jasper, AL 35502",Non-Union,"319,992"
1989,102630,Hoggle Ridge Mine,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Haley Bros & Partridge Coal Co,"P O Box 322, Haleyville, AL 35565",Non-Union,"26,030"
1989,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Inactive,Surface,Indepedent Producer Operator,Mine only,Mann Steel Products        .,"P O Box 75044, Birmingham, AL 35253",Non-Union,"204,274"
1989,5000030,Usibelli,Alaska,-,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc.,"P.O. Box 1000, Healy, AK 99743",Teamsters,"1,582,399"
1989,200533,Black Mesa,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"P.O.Box 373, Saint Louis, MO 63166",United Mine Workers of America,"4,153,279"
1989,201195,Kayenta,Arizona,Navajo,Western,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Peabody Coal Company,"Po Box 373, St Louis, MO 63166",United Mine Workers of America,"7,781,995"
1989,301535,Seven C'S #2,Arkansas,Johnson,Interior,-,Surface,Indepedent Producer Operator,Mine only,"Seven C'S Constr. Co., Inc.","P.O. Box 460, Coal Hill, AR 72832",Non-Union,"9,145"
1989,301650,Mine #2,Arkansas,Johnson,Interior,-,Surface,Indepedent Producer Operator,Mine only,R&s Coal Co.,"P.O. Box 377, Scranton, AR 72863",-,724
1989,301550,Hilltop #3,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,"H.h.h. Mining Company, Inc.","Rt 4, Box 490, Van Buren, AR 72956",Non-Union,"39,318"
1989,301569,Penny #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",Non-Union,"4,759"
1989,301596,Pine Mountain No. 1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,"Tri-State Coal Company, Inc.","P.O. Box 999, Fort Smith, AR 72902",Non-Union,"3,353"
1989,301599,Mine #1,Arkansas,Sebastian,Interior,Inactive,Surface,Indepedent Producer Operator,Mine only,R & S Coal Co,"P.O. Box 377, Scranton, AR 72863",Non-Union,"6,372"
1989,301623,Mine #1,Arkansas,Sebastian,Interior,-,Surface,Indepedent Producer Operator,Mine only,Russ & Sons Inc.,"P.O. Box 1609, Greenwood, AR 72936",Non-Union,"5,926"
1989,400659,-,California,Amador,,Inactive,Surface,Operating Subsidiary,Mine and Preparation Plant,-,-,-,"40,727"
1989,504184,Cyrpus Orchard Valley West,Colorado,Delta,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Cyprus Coal Company,"P O Box 1299, Poania, CO 81428",Non-Union,"517,156"
1989,503455,Southfield Mine,Colorado,Fremont,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,"Energy Fuels Coal, Inc.","P.O. Box 449, Florence, CO 81226",Non-Union,"474,463"
1989,503793,Twin Pines No. 2 Coal Mine,Colorado,Fremont,Western,Inactive,Underground,Indepedent Producer Operator,Mine only,Twin Pines Inv Ltd/falcon Ener,"P.O. Box 187, Rockvale, CO 81244",Non-Union,"24,200"
1989,502421,Eastside Mine,Colorado,Garfield,Uinta Region,Inactive,Underground,-,Mine only,"Eastside Coal Company, Inc.","P.O. Box 161, Silt, CO 81652",Non-Union,"2,834"
1989,503013,Mcclane Canyon Mine,Colorado,Garfield,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Salt Creek Mining Co.,"Box 70, Loma, CO 81524",Non-Union,"125,189"
1989,500259,O.c. Coal Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,O.c. Coal Mine,"Po Box 539, Gunnison, CO 81230",Non-Union,"5,411"
1989,503672,Mt. Gunnison,Colorado,Gunnison,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,West Elk Coal Co.,"P.O. Box 591, Somerset, CO 81434",Non-Union,"564,852"
1989,503787,Bear #3 Mine,Colorado,Gunnison,Uinta Region,Inactive,Underground,Contractor,Mine only,Bear Coal Company Inc.,"P.O. Box 518, Somerset, CO 81434",United Mine Workers of America,"294,737"
1989,502674,Marr Strip,Colorado,Jackson,Western,Inactive,Surface,Indepedent Producer Operator,Mine only,Kerr Coal Company,"Box 487            ., Walden, CO 80480",Non-Union,"26,838"
1989,500266,King Coal Mine,Colorado,La Plata,Western,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"National King Coal, Inc","4424 County Road 120, Hesperus, CO 81326",Non-Union,"160,368"
1989,502820,Golden Eagle,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine only,Wyoming Fuel Company,"10250 Highway 12, Weston, CO 81091",United Mine Workers of America,"751,741"
1989,503771,Raton Creek Mine No. 1,Colorado,Las Animas,Western,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Energy Fuels Mining Company,"P.O. Box 874, Trinidad, CO 81082",Non-Union,"103,506"
1989,500281,Roadside Mine,Colorado,Mesa,Uinta Region,Inactive,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Powderhorn Coal Company,"Caller Box 3034, Gillette, WY 82716",Non-Union,"133,768"
1989,501370,Eagle #5,Colorado,Moffat,Uinta Region,Inactive,Underground,Operating Subsidiary,Mine only,Cyprus Empire Corporation,"P.O. Box 68, Craig, CO 81625",United Mine Workers of America,"2,200,653"
1989,502838,Trapper,Colorado,Moffat,Uinta Region,Inactive,Surface,Operating Subsidiary,Mine only,Trapper Mining Inc.,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,"2,260,155"
1989,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Inactive,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Colowyo Coal Company,"5731 State Highway 13, Meeker, CO 81641",Non-Union,"4,235,446"
